
Date: 
Test: 
r,g,b,val,r,g,b,a
Test: 0
36,27,9,0.051247403478026275
35,25,8,0.06475571187920348
37,26,8,0.07012902931641751
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
37,27,9,0.05811032340345999
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
37,27,9,0.05811032340345999
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
37,27,9,0.05811032340345999
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
36,27,9,0.051247403478026275
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
38,27,10,0.06176367442407556
0.06130366488643151
Test: 1
Date: 
Test: 
r,g,b,val,r,g,b,a
Test: 0
38,22,6,0.12759965145912242
32,21,5,0.09558472796330532
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,6,0.13207765068980126
37,21,5,0.13729016008270828
38,21,6,0.14003541490983276
31,18,4,0.13233710205153107
32,20,4,0.11354156910212292
34,21,5,0.1126058071073199
37,23,5,0.11309094405607081
36,23,5,0.10533535519916472
37,23,5,0.11309094405607081
37,23,6,0.10831117471238422
34,22,4,0.10587758204442017
37,23,5,0.11309094405607081
35,22,4,0.11405603402660784
34,21,5,0.1126058071073199
31,19,4,0.11792001582255474
20,11,2,0.1533576312599663
20,12,2,0.12928964076511518
21,12,2,0.14369939670742274
20,13,2,0.1079813541296159
21,12,3,0.13394128199463434
18,10,2,0.14812542887818092
21,12,2,0.14369939670742274
24,13,3,0.15220261800097024
20,12,2,0.12928964076511518
19,10,2,0.1646443013487459
19,10,2,0.1646443013487459
22,11,2,0.18287501226861663
20,11,2,0.1533576312599663
19,11,2,0.13795829649153835
22,13,3,0.12621558309167194
24,13,3,0.15220261800097024
23,13,3,0.13935999096131063
24,12,3,0.17475908998750597
24,13,3,0.15220261800097024
24,12,3,0.17475908998750597
24,12,3,0.17475908998750597
24,12,3,0.17475908998750597
24,12,3,0.17475908998750597
23,12,3,0.16150168067234585
23,13,3,0.13935999096131063
23,13,3,0.13935999096131063
21,13,2,0.12181712677272012
23,13,3,0.13935999096131063
21,12,2,0.14369939670742274
21,13,2,0.12181712677272012
23,13,3,0.13935999096131063
22,12,3,0.14789678102351647
23,13,3,0.13935999096131063
23,13,3,0.13935999096131063
23,13,3,0.13935999096131063
23,13,3,0.13935999096131063
0.14257933650906546
Test: 1
Date: 
Test: 
r,g,b,val,r,g,b,a
Test: 0
146,109,66,0.03445213699067686
148,109,64,0.03839338276215717
148,109,64,0.03839338276215717
148,109,64,0.03839338276215717
153,107,70,0.047650858991490394
147,108,64,0.0387146428788388
148,108,64,0.04029809062701147
148,109,64,0.03839338276215717
147,108,66,0.03790503265307459
148,108,64,0.04029809062701147
148,108,64,0.04029809062701147
148,108,64,0.04029809062701147
148,108,64,0.04029809062701147
148,108,64,0.04029809062701147
148,108,65,0.0398817362598159
147,108,64,0.0387146428788388
148,108,64,0.04029809062701147
149,107,66,0.04298047319731179
147,108,65,0.03830380904450968
147,108,65,0.03830380904450968
147,108,65,0.03830380904450968
147,108,64,0.0387146428788388
148,108,65,0.0398817362598159
147,108,64,0.0387146428788388
147,108,64,0.0387146428788388
146,107,64,0.039043604214495334
146,107,64,0.039043604214495334
145,107,64,0.03744754485172256
145,106,65,0.03897265354894444
144,106,66,0.03698180137408085
145,106,66,0.03857713875688626
148,106,66,0.04335255116995302
147,106,66,0.04176257790391247
145,106,65,0.03897265354894444
145,106,65,0.03897265354894444
144,106,66,0.03698180137408085
146,106,65,0.04057207552573661
145,106,65,0.03897265354894444
144,106,66,0.03698180137408085
145,106,66,0.03857713875688626
145,106,65,0.03897265354894444
146,105,66,0.042132560267443046
146,106,65,0.04057207552573661
146,106,65,0.04057207552573661
145,106,64,0.03938049560451832
144,106,65,0.03737145288611435
144,106,66,0.03698180137408085
142,105,66,0.03571152087899242
142,105,67,0.035342214093079055
142,105,66,0.03571152087899242
142,105,66,0.03571152087899242
142,105,65,0.03609326763991756
143,105,66,0.037319365052978705
142,105,66,0.03571152087899242
142,105,66,0.03571152087899242
143,105,65,0.03770715634580589
142,105,66,0.03571152087899242
143,105,65,0.03770715634580589
143,105,65,0.03770715634580589
143,105,66,0.037319365052978705
143,105,65,0.03770715634580589
143,105,64,0.03810746566039579
144,106,63,0.03818802201603954
145,105,65,0.040929661758592494
146,105,65,0.042538144129791546
146,105,64,0.04295608684974387
146,105,63,0.04338651306092774
144,105,64,0.039725554067992344
144,105,64,0.039725554067992344
144,105,64,0.039725554067992344
144,105,64,0.039725554067992344
143,105,65,0.03770715634580589
142,105,65,0.03609326763991756
142,105,66,0.03571152087899242
142,105,65,0.03609326763991756
143,105,65,0.03770715634580589
144,105,66,0.03892553164937401
144,104,67,0.040512222401597915
143,104,67,0.0389029837484126
143,105,65,0.03770715634580589
143,105,66,0.037319365052978705
143,105,65,0.03770715634580589
144,105,65,0.039319310427774146
143,105,65,0.03770715634580589
144,105,64,0.039725554067992344
145,105,64,0.041341783091682044
147,105,65,0.04414469321287967
145,104,65,0.04291536391559272
143,105,65,0.03770715634580589
142,105,66,0.03571152087899242
142,104,66,0.03766536482794824
141,104,67,0.03567944561851299
141,104,66,0.036046550044904084
141,105,67,0.03373891627797972
142,105,66,0.03571152087899242
143,105,64,0.03810746566039579
142,105,66,0.03571152087899242
142,104,64,0.03844973284716076
143,104,63,0.04049633480583121
143,104,62,0.040926510629473674
143,105,63,0.03852042245609758
147,107,65,0.04022284712895112
147,107,64,0.04063785511099017
188,147,93,0.023120948894243355
187,147,94,0.021743615304611334
187,147,96,0.021317354524751073
187,147,96,0.021317354524751073
186,147,96,0.020172627212852307
187,147,97,0.021113817568496254
186,147,97,0.019972537854535014
186,147,97,0.019972537854535014
185,146,97,0.020147392700319462
186,146,97,0.021294078732242004
187,147,96,0.021317354524751073
187,147,95,0.021527269338841852
187,147,93,0.021966445721919484
187,147,93,0.021966445721919484
188,147,93,0.023120948894243355
188,147,92,0.023353671463745247
189,147,92,0.024511013020012826
189,147,91,0.02475362122337206
189,147,91,0.02475362122337206
189,147,91,0.02475362122337206
191,146,94,0.027696811593219177
190,147,93,0.02542844023416291
190,147,93,0.02542844023416291
189,147,92,0.024511013020012826
189,147,93,0.024274957655270192
189,147,93,0.024274957655270192
188,147,92,0.023353671463745247
189,147,92,0.024511013020012826
189,147,91,0.02475362122337206
188,147,91,0.023592965969397875
189,147,92,0.024511013020012826
189,147,91,0.02475362122337206
189,147,92,0.024511013020012826
189,147,92,0.024511013020012826
188,147,92,0.023353671463745247
188,147,92,0.023353671463745247
189,147,92,0.024511013020012826
191,146,94,0.027696811593219177
195,146,99,0.031147762692355512
195,146,99,0.031147762692355512
195,146,99,0.031147762692355512
193,146,95,0.029765975997737386
192,146,94,0.02885081588406708
192,147,93,0.02773370270635228
190,147,92,0.025667806838188173
0.04002159386683912
Test: 1
194,154,96,0.02017221058209509
Date: 
Test: 
r,g,b,val,r,g,b,a
Test: 0
Date: 
Test: 
r,g,b,val,r,g,b,a
Test: 0
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
231,177,215,0.03692106406686184
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,180,212,0.03487797546884036
233,179,212,0.03591523926329686
233,179,212,0.03591523926329686
233,179,212,0.03591523926329686
233,180,211,0.034776298900842294
232,180,211,0.0340692566083035
233,179,212,0.03591523926329686
232,179,212,0.03520872563055304
233,179,212,0.03591523926329686
232,179,212,0.03520872563055304
232,179,212,0.03520872563055304
232,179,212,0.03520872563055304
232,179,212,0.03520872563055304
231,176,216,0.038089742923171445
230,176,216,0.03738861816457212
230,176,216,0.03738861816457212
231,176,216,0.038089742923171445
231,176,216,0.038089742923171445
232,179,212,0.03520872563055304
232,179,211,0.03510497544928127
232,179,212,0.03520872563055304
232,179,212,0.03520872563055304
232,179,212,0.03520872563055304
232,179,211,0.03510497544928127
231,178,211,0.035438337590730194
230,178,211,0.034728725806717986
230,178,211,0.034728725806717986
231,178,211,0.035438337590730194
231,178,211,0.035438337590730194
231,178,211,0.035438337590730194
231,178,211,0.035438337590730194
231,178,210,0.03533438178706821
231,177,211,0.036487952846615754
231,178,211,0.035438337590730194
231,177,211,0.036487952846615754
231,177,211,0.036487952846615754
0.036249139642219964
Test: 1
232,179,212,0.03520872563055304
232,178,211,0.036148549912170265
231,178,211,0.035438337590730194
232,178,211,0.036148549912170265
231,178,211,0.035438337590730194
232,178,211,0.036148549912170265
232,178,211,0.036148549912170265
231,179,211,0.03439664524597888
231,178,211,0.035438337590730194
231,178,211,0.035438337590730194
231,178,211,0.035438337590730194
231,177,211,0.036487952846615754
231,177,211,0.036487952846615754
231,177,211,0.036487952846615754
230,176,213,0.03704923765830503
230,176,212,0.03693977408321405
230,177,212,0.035884400095165615
230,177,211,0.035776455156838666
231,177,211,0.036487952846615754
233,177,211,0.037912715977528946
234,176,211,0.03968916863507831
234,176,212,0.03978696879014968
232,175,213,0.03953352678353124
231,174,214,0.040003697450884175
230,173,215,0.04048491334651223
229,173,216,0.039892795587017076
228,173,216,0.039187494391574276
229,174,214,0.03858492285283344
229,175,213,0.037402583200980256
230,176,212,0.03693977408321405
230,176,212,0.03693977408321405
230,174,214,0.039294002765220985
231,173,215,0.04119395861342907
231,172,216,0.042393392902120894
231,174,214,0.040003697450884175
231,175,213,0.038822609678602564
231,176,212,0.03765069505867022
231,176,211,0.03754555690824103
230,176,211,0.036832175517344246
231,177,211,0.036487952846615754
230,177,211,0.035776455156838666
230,177,211,0.035776455156838666
230,177,211,0.035776455156838666
231,177,210,0.036384341803910744
230,177,210,0.035670392603327016
0.03937961621550036
Test: 2
198,104,166,0.10923401975352558
198,103,166,0.11117664222954037
198,104,162,0.10923641982666488
199,105,160,0.1083534453291923
200,105,159,0.10941162270290941
201,107,156,0.10669410073837052
201,107,155,0.10673243672171966
201,107,155,0.10673243672171966
202,109,152,0.10411830195136544
202,110,151,0.10228773508554141
202,109,151,0.104171916854991
203,110,151,0.10334808926267347
203,110,151,0.10334808926267347
